Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2026-03-03 17:37,2026-03-03 18:56,"Incline Dumbbell Press",34,13,"",,,,Chest,"Mix",
2026-03-03 17:37,2026-03-03 18:56,"EZ Skullcrusher",40,10,"",,,,Triceps,"Mix",
2026-03-03 17:37,2026-03-03 18:56,"EZ Skullcrusher",40,10,"",,,,Triceps,"Mix",
2026-03-03 17:37,2026-03-03 18:56,"EZ Skullcrusher",40,10,"",,,,Triceps,"Mix",
2026-02-27 17:07,2026-02-27 17:30,"Seated Hammer Curl (Single Arm)",22,12,"Last reps partial",,,,Biceps,"",
2026-02-27 17:07,2026-02-27 17:30,"Seated Hammer Curl (Single Arm)",22,10,"",,,,Biceps,"",
2026-02-27 17:07,2026-02-27 17:30,"Seated Hammer Curl (Single Arm)",22,9,"",,,,Biceps,"",
2026-02-27 17:07,2026-02-27 17:30,"Incline Dumbbell Curl",20,5,"",,,,Biceps,"",
2026-02-27 17:07,2026-02-27 17:30,"Incline Dumbbell Curl",14,15,"",,,,Biceps,"",
2026-02-26 17:04,2026-02-26 17:51,"Incline Dumbbell Press",36,10,"",,,,Chest,"Mix",
2026-02-26 17:04,2026-02-26 17:51,"Incline Dumbbell Press",36,9,"",,,,Chest,"Mix",
2026-02-26 17:04,2026-02-26 17:51,"Incline Dumbbell Press",36,8,"",,,,Chest,"Mix",
2026-02-24 17:10,2026-02-24 23:08,"Matrix Bicep Curl",50,,"",,,,Biceps,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Matrix Bicep Curl",50,,"",,,,Biceps,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Matrix Bicep Curl",50,,"",,,,Biceps,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Incline Dumbbell Curl",18,10,"",,,,Biceps,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Incline Dumbbell Curl",18,9,"",,,,Biceps,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Incline Dumbbell Curl",18,,"",,,,Biceps,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Lat Pulldown",,,"",,,,Back,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Lat Pulldown",,,"",,,,Back,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Upper Back Row",,,"",,,,Back,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Upper Back Row",,,"",,,,Back,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Rear Delt Fly",,,"",,,,Back,"Pull 1",
2026-02-24 17:10,2026-02-24 23:08,"Rear Delt Fly",,,"",,,,Back,"Pull 1",
2026-02-23 17:12,2026-02-23 17:16,"Incline Dumbbell Press",38,8,"9th rep attempted. Coild have achieved with more food.",,,,Chest,"Mix",
2026-02-23 17:12,2026-02-23 17:16,"Incline Dumbbell Press",34,12,"",,,,Chest,"Mix",
2026-02-23 17:12,2026-02-23 17:16,"Chest Fly",73,15,"",,,,Chest,"Mix",
2026-02-23 17:12,2026-02-23 17:16,"Chest Fly",73,14,"",,,,Chest,"Mix",
2026-02-23 17:12,2026-02-23 17:16,"Chest Fly",73,13,"",,,,Chest,"Mix",
2026-02-20 17:38,2026-02-20 18:34,"Incline Dumbbell Press",36,10,"",,,,Chest,"Mix",
2026-02-20 17:38,2026-02-20 18:34,"Incline Dumbbell Press",36,8,"",,,,Chest,"Mix",
2026-02-20 17:38,2026-02-20 18:34,"Incline Dumbbell Press",36,7,"",,,,Chest,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Seated Hammer Curl (Single Arm)",22,10,"",,,,Biceps,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Seated Hammer Curl (Single Arm)",22,8,"",,,,Biceps,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Seated Hammer Curl (Single Arm)",22,8,"",,,,Biceps,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Incline Dumbbell Curl",16,13,"",,,,Biceps,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Incline Dumbbell Curl",16,12,"",,,,Biceps,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Lat Pulldown",73,8,"",,,,Back,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Lat Pulldown",73,8,"",,,,Back,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Lat Pulldown",73,8,"",,,,Back,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Rear Delt Fly Machine",45,20,"",,,,Back,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Rear Delt Fly Machine",45,15,"",,,,Back,"Mix",
2026-02-19 16:44,2026-02-19 17:26,"Rear Delt Fly Machine",45,15,"",,,,Back,"Mix",
2026-02-17 17:17,2026-02-17 18:04,"Incline Dumbbell Press",38,8,"",,,,Chest,"Mix",
2026-02-17 17:17,2026-02-17 18:04,"Incline Dumbbell Press",34,11,"Nearly 12",,,,Chest,"Mix",
2026-02-17 17:17,2026-02-17 18:04,"Chest Fly",66,15,"",,,,Chest,"Mix",
2026-02-17 17:17,2026-02-17 18:04,"Chest Fly",73,13,"",,,,Chest,"Mix",
2026-02-17 17:17,2026-02-17 18:04,"Chest Fly",73,12,"",,,,Chest,"Mix",
2026-02-12 16:57,2026-02-12 17:36,"Incline Dumbbell Press",38,7,"",,,,Chest,"Mix",
2026-02-12 16:57,2026-02-12 17:36,"Incline Dumbbell Press",38,6,"",,,,Chest,"Mix",
2026-02-12 16:57,2026-02-12 17:36,"Incline Dumbbell Press",38,5,"",,,,Chest,"Mix",
2026-02-12 16:57,2026-02-12 17:36,"Chest Fly",59,12,"",,,,Chest,"Mix",
2026-02-12 16:57,2026-02-12 17:36,"Chest Fly",66,15,"",,,,Chest,"Mix",
2026-02-12 16:57,2026-02-12 17:36,"Chest Fly",66,15,"",,,,Chest,"Mix",
2026-02-09 17:06,2026-02-09 17:06,"Incline Dumbbell Press",36,9,"",,,,Chest,"Mix",
2026-02-09 17:06,2026-02-09 17:06,"Incline Dumbbell Press",,,"",,,,Chest,"Mix",
2026-02-09 17:06,2026-02-09 17:06,"Incline Dumbbell Press",,,"",,,,Chest,"Mix",
2026-02-06 17:06,2026-02-06 17:55,"Incline Dumbbell Press",34,12,"",,,,Chest,"Mix",
2026-02-06 17:06,2026-02-06 17:55,"Incline Dumbbell Press",34,11,"",,,,Chest,"Mix",
2026-02-06 17:06,2026-02-06 17:55,"Chest Fly",59,12,"",,,,Chest,"Mix",
2026-02-06 17:06,2026-02-06 17:55,"Chest Fly",66,12,"",,,,Chest,"Mix",
2026-02-06 17:06,2026-02-06 17:55,"Chest Fly",66,12,"",,,,Chest,"Mix",
2026-02-06 17:06,2026-02-06 17:55,"Matrix Dip Machine",91,12,"",,,,Triceps,"Mix",
2026-02-06 17:06,2026-02-06 17:55,"Matrix Dip Machine",91,11,"",,,,Triceps,"Mix",
2026-02-03 16:53,2026-02-03 17:47,"Seated Hammer Curl (Single Arm)",22,8,"",,,,Biceps,"Mix",
2026-02-03 16:53,2026-02-03 17:47,"Seated Hammer Curl (Single Arm)",20,10,"",,,,Biceps,"Mix",
2026-02-03 16:53,2026-02-03 17:47,"Seated Hammer Curl (Single Arm)",20,10,"",,,,Biceps,"Mix",
2026-02-03 16:53,2026-02-03 17:47,"Incline Dumbbell Curl",16,12,"",,,,Biceps,"Mix",
2026-02-03 16:53,2026-02-03 17:47,"Incline Dumbbell Curl",18,7,"",,,,Biceps,"Mix",
2026-02-03 16:53,2026-02-03 17:47,"Lat Pulldown",73,10,"",,,,Back,"Mix",
2026-02-03 16:53,2026-02-03 17:47,"Lat Pulldown",73,9,"",,,,Back,"Mix",
2026-02-03 16:53,2026-02-03 17:47,"Lat Pulldown",73,8,"",,,,Back,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Incline Dumbbell Press",38,7,"",,,,Chest,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Incline Dumbbell Press",34,11,"",,,,Chest,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Dumbbell Lateral Raises",10,15,"",,,,Shoulders,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Dumbbell Lateral Raises",10,15,"",,,,Shoulders,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Dumbbell Lateral Raises",10,14,"",,,,Shoulders,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Matrix Dip Machine",91,12,"",,,,Triceps,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Matrix Dip Machine",91,8,"",,,,Triceps,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Chest Fly",59,12,"Build up slow ",,,,Chest,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Chest Fly",59,12,"",,,,Chest,"Mix",
2026-02-02 16:54,2026-02-02 17:30,"Chest Fly",59,12,"",,,,Chest,"Mix",
2026-01-29 16:51,2026-01-29 17:52,"Incline Dumbbell Curl",16,12,"",,,,Biceps,"Mix",
2026-01-29 16:51,2026-01-29 17:52,"Incline Dumbbell Curl",16,11,"",,,,Biceps,"Mix",
2026-01-29 16:51,2026-01-29 17:52,"Incline Dumbbell Curl",16,10,"",,,,Biceps,"Mix",
2026-01-27 16:52,2026-01-27 17:34,"Incline Dumbbell Press",38,7,"",,,,Chest,"Mix",
2026-01-27 16:52,2026-01-27 17:34,"Incline Dumbbell Press",34,10,"",,,,Chest,"Mix",
2026-01-27 16:52,2026-01-27 17:34,"Seated Dumbell Lateral Raise",10,15,"",,,,Shoulders,"Mix",
2026-01-27 16:52,2026-01-27 17:34,"Seated Dumbell Lateral Raise",10,15,"",,,,Shoulders,"Mix",
2026-01-27 16:52,2026-01-27 17:34,"Seated Dumbell Lateral Raise",10,15,"",,,,Shoulders,"Mix",
2026-01-21 16:56,2026-01-21 17:25,"Seated Hammer Curl (Single Arm)",18,12,"",,,,Biceps,"Mix",
2026-01-21 16:56,2026-01-21 17:25,"Seated Hammer Curl (Single Arm)",18,12,"",,,,Biceps,"Mix",
2026-01-21 16:56,2026-01-21 17:25,"Seated Hammer Curl (Single Arm)",18,12,"",,,,Biceps,"Mix",
2026-01-21 16:56,2026-01-21 17:25,"Incline Dumbbell Curl",16,12,"",,,,Biceps,"Mix",
2026-01-21 16:56,2026-01-21 17:25,"Incline Dumbbell Curl",16,10,"",,,,Biceps,"Mix",
2026-01-21 16:56,2026-01-21 17:25,"Dumbell Row (Single Arm)",42,8,"",,,,Back,"Mix",
2026-01-21 16:56,2026-01-21 17:25,"Dumbell Row (Single Arm)",50,6,"",,,,Back,"Mix",
2026-01-19 17:14,2026-01-19 17:27,"Incline Dumbbell Press",38,7,"",,,,Chest,"Mix",
2026-01-19 17:14,2026-01-19 17:27,"Incline Dumbbell Press",34,9,"",,,,Chest,"Mix",
2026-01-14 17:23,2026-01-14 17:31,"Incline Dumbbell Press",38,7,"",,,,Chest,"Mix",
2026-01-14 17:23,2026-01-14 17:31,"Incline Dumbbell Press",34,10,"",,,,Chest,"Mix",
2026-01-12 16:46,2026-01-12 17:15,"Incline Dumbbell Press",38,6,"",,,,Chest,"Mix",
2026-01-12 16:46,2026-01-12 17:15,"Incline Dumbbell Press",34,10,"",,,,Chest,"Mix",
2026-01-07 16:48,2026-01-07 18:38,"Incline Dumbbell Press",38,6,"",,,,Chest,"Mix",
2026-01-07 16:48,2026-01-07 18:38,"Incline Dumbbell Press",34,10,"",,,,Chest,"Mix",
2026-01-03 14:56,2026-01-03 15:14,"Incline Dumbbell Press",36,8,"",,,,Chest,"Mix",
2026-01-03 14:56,2026-01-03 15:14,"Incline Dumbbell Press",36,6,"",,,,Chest,"Mix",
2026-01-03 14:56,2026-01-03 15:14,"Incline Dumbbell Press",36,5,"",,,,Chest,"Mix",
2025-12-29 14:07,2025-12-29 14:37,"Incline Dumbbell Press",32,8,"",,,,Chest,"Mix",
2025-12-29 14:07,2025-12-29 14:37,"Incline Dumbbell Press",34,8,"",,,,Chest,"Mix",
2025-12-29 14:07,2025-12-29 14:37,"Incline Dumbbell Press",34,9,"",,,,Chest,"Mix",
2025-12-13 15:08,2025-12-13 16:12,"Incline Dumbbell Press",34,12,"",,,,Chest,"Mix",
2025-12-13 15:08,2025-12-13 16:12,"Incline Dumbbell Press",34,10,"",,,,Chest,"Mix",
2025-12-12 16:55,2025-12-12 17:48,"Seated Hammer Curl (Single Arm)",20,12,"",,,,Biceps,"Mix",
2025-12-12 16:55,2025-12-12 17:48,"Seated Hammer Curl (Single Arm)",20,10,"",,,,Biceps,"Mix",
2025-12-12 16:55,2025-12-12 17:48,"Seated Hammer Curl (Single Arm)",20,8,"",,,,Biceps,"Mix",
2025-12-12 16:55,2025-12-12 17:48,"Overhead Tricep Extension",45,8,"",,,,Triceps,"Mix",
2025-12-12 16:55,2025-12-12 17:48,"Overhead Tricep Extension",50,8,"",,,,Triceps,"Mix",
2025-12-12 16:55,2025-12-12 17:48,"Overhead Tricep Extension",50,8,"",,,,Triceps,"Mix",
2025-12-11 17:08,2025-12-11 18:18,"Incline Dumbbell Press",38,7,"",,,,Chest,"Mix",
2025-12-11 17:08,2025-12-11 18:18,"Incline Dumbbell Press",32,13,"",,,,Chest,"Mix",
2025-12-11 17:08,2025-12-11 18:18,"Seated DB Bicep Curl (Single Arm)",,,"",,,,Biceps,"Mix",
2025-12-11 17:08,2025-12-11 18:18,"Seated DB Bicep Curl (Single Arm)",,,"",,,,Biceps,"Mix",
2025-12-11 17:08,2025-12-11 18:18,"Seated DB Bicep Curl (Single Arm)",,,"",,,,Biceps,"Mix",
2025-12-09 16:53,2025-12-09 17:59,"Incline Dumbbell Press",38,7,"",,,,Chest,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Incline Dumbbell Press",36,8,"",,,,Chest,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Incline Dumbbell Press",36,7,"",,,,Chest,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Matrix Incline Press",,,"",,,,Chest,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Matrix Incline Press",,,"",,,,Chest,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Matrix Incline Press",,,"",,,,Chest,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Matrix Dip Machine",91,10,"",,,,Triceps,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Matrix Dip Machine",91,10,"",,,,Triceps,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Matrix Dip Machine",91,8,"",,,,Triceps,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Lat Pulldown",73,8,"No straps",,,,Back,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Lat Pulldown",73,8,"",,,,Back,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Lat Pulldown",73,8,"",,,,Back,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Neutral Bar Row",,,"",,,,Back,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Neutral Bar Row",,,"",,,,Back,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-12-09 16:53,2025-12-09 17:59,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-12-04 16:58,2025-12-04 17:48,"Incline Dumbbell Press",38,6,"",,,,Chest,"Full Body",
2025-12-04 16:58,2025-12-04 17:48,"Incline Dumbbell Press",34,11,"",,,,Chest,"Full Body",
2025-12-04 16:58,2025-12-04 17:48,"Matrix Bicep Curl",50,14,"",,,,Biceps,"Full Body",
2025-12-04 16:58,2025-12-04 17:48,"Matrix Bicep Curl",50,10,"",,,,Biceps,"Full Body",
2025-12-04 16:58,2025-12-04 17:48,"Matrix Bicep Curl",50,8,"",,,,Biceps,"Full Body",
2025-12-01 16:37,2025-12-01 17:36,"Incline Dumbbell Press",32,15,"",,,,Chest,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Incline Dumbbell Press",32,13,"",,,,Chest,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Matrix Incline Press",,,"",,,,Chest,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Matrix Incline Press",,,"",,,,Chest,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Matrix Incline Press",,,"",,,,Chest,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Matrix Dip Machine",77,15,"",,,,Triceps,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Matrix Dip Machine",77,15,"",,,,Triceps,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Matrix Dip Machine",77,15,"",,,,Triceps,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Lat Pulldown",79,8,"1 partial",,,,Back,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Lat Pulldown",79,8,"2 partial",,,,Back,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Lat Pulldown",79,8,"2 partial",,,,Back,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Upper Back Row",86,8,"",,,,Back,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Upper Back Row",73,12,"",,,,Back,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-12-01 16:37,2025-12-01 17:36,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Incline Dumbbell Press",36,9,"",,,,Chest,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Incline Dumbbell Press",36,7,"",,,,Chest,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Incline Dumbbell Press",36,6,"",,,,Chest,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Matrix Dip Machine",91,9,"",,,,Triceps,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Matrix Dip Machine",91,8,"",,,,Triceps,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Matrix Dip Machine",91,8,"",,,,Triceps,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Lat Pulldown",73,12,"",,,,Back,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Lat Pulldown",73,10,"",,,,Back,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Neutral Bar Row",,,"",,,,Back,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Neutral Bar Row",,,"",,,,Back,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-28 17:01,2025-11-28 20:36,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-27 16:51,2025-11-27 18:00,"Seated DB Bicep Curl (Single Arm)",20,7,"",,,,Biceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Seated DB Bicep Curl (Single Arm)",18,10,"",,,,Biceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Incline Dumbbell Curl",16,11,"",,,,Biceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Incline Dumbbell Curl",16,10,"",,,,Biceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Incline Dumbbell Curl",14,12,"",,,,Biceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Matrix Dip Machine",73,15,"",,,,Triceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Matrix Dip Machine",77,15,"",,,,Triceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Matrix Dip Machine",77,12,"",,,,Triceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Overhead Tricep Extension",,,"",,,,Triceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Overhead Tricep Extension",,,"",,,,Triceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Overhead Tricep Extension",,,"",,,,Triceps,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Double Cable Lateral Raise",11.4,12,"",,,,Shoulders,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Double Cable Lateral Raise",11.4,,"",,,,Shoulders,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Double Cable Lateral Raise",11.4,,"",,,,Shoulders,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Rear Delt Fly Machine",,,"",,,,Back,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Rear Delt Fly Machine",,,"",,,,Back,"Arms",
2025-11-27 16:51,2025-11-27 18:00,"Rear Delt Fly Machine",,,"",,,,Back,"Arms",
2025-11-25 22:21,2025-11-25 22:22,"Incline Dumbbell Press",30,19,"",,,,Chest,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Incline Dumbbell Press",36,7,"",,,,Chest,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Matrix Incline Press",,,"",,,,Chest,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Matrix Incline Press",,,"",,,,Chest,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Matrix Incline Press",,,"",,,,Chest,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Matrix Dip Machine",91,8,"",,,,Triceps,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Matrix Dip Machine",91,8,"",,,,Triceps,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Matrix Dip Machine",91,8,"",,,,Triceps,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Lat Pulldown",79,5,"",,,,Back,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Lat Pulldown",73,15,"1 partial",,,,Back,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Neutral Bar Row",,,"",,,,Back,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Neutral Bar Row",,,"",,,,Back,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-25 22:21,2025-11-25 22:22,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Incline Dumbbell Press",34,9,"",,,,Chest,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Incline Dumbbell Press",34,10,"",,,,Chest,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Incline Dumbbell Press",34,8,"",,,,Chest,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Incline Dumbbell Curl",16,12,"",,,,Biceps,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Incline Dumbbell Curl",16,11,"",,,,Biceps,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Incline Dumbbell Curl",16,10,"",,,,Biceps,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Matrix Dip Machine",,,"",,,,Triceps,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Matrix Dip Machine",,,"",,,,Triceps,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Matrix Dip Machine",,,"",,,,Triceps,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Lat Pulldown",,,"",,,,Back,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Lat Pulldown",,,"",,,,Back,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Lat Pulldown",,,"",,,,Back,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Neutral Bar Row",113,9,"",,,,Back,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Neutral Bar Row",113,8,"",,,,Back,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-20 17:11,2025-11-20 18:04,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Incline Dumbbell Press",30,19,"20 next",,,,Chest,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Incline Dumbbell Press",30,14,"15 next",,,,Chest,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Matrix Dip Machine",86,8,"",,,,Triceps,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Matrix Dip Machine",86,,"",,,,Triceps,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Matrix Dip Machine",86,,"",,,,Triceps,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Lat Pulldown",86,5,"Good one",,,,Back,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Lat Pulldown",73,10,"",,,,Back,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Upper Back Row",88.3,8,"",,,,Back,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Upper Back Row",86,8,"",,,,Back,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-17 16:41,2025-11-17 17:40,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-14 16:48,2025-11-14 17:31,"Incline Dumbbell Press",36,5,"Too sore",,,,Chest,"Upper",
2025-11-14 16:48,2025-11-14 17:31,"Incline Dumbbell Press",32,13,"",,,,Chest,"Upper",
2025-11-14 16:48,2025-11-14 17:31,"Lat Pulldown",73,14,"2 partial",,,,Back,"Upper",
2025-11-14 16:48,2025-11-14 17:31,"Lat Pulldown",73,10,"",,,,Back,"Upper",
2025-11-14 16:48,2025-11-14 17:31,"Neutral Bar Row",113,8,"",,,,Back,"Upper",
2025-11-14 16:48,2025-11-14 17:31,"Neutral Bar Row",113,8,"",,,,Back,"Upper",
2025-11-14 16:48,2025-11-14 17:31,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-14 16:48,2025-11-14 17:31,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-14 16:48,2025-11-14 17:31,"Incline Cable Curls",,,"",,,,Biceps,"Upper",
2025-11-12 16:50,2025-11-12 16:50,"Seated DB Bicep Curl (Single Arm)",18,12,"",,,,Biceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Seated DB Bicep Curl (Single Arm)",18,10,"",,,,Biceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Seated DB Bicep Curl (Single Arm)",18,9,"",,,,Biceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Seated Hammer Curl",18,11,"",,,,Biceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Seated Hammer Curl",18,10,"",,,,Biceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Seated Hammer Curl",18,10,"",,,,Biceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Matrix Dip Machine",,,"",,,,Triceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Matrix Dip Machine",,,"",,,,Triceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Matrix Dip Machine",,,"",,,,Triceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Overhead Tricep Extension",,,"",,,,Triceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Overhead Tricep Extension",,,"",,,,Triceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Overhead Tricep Extension",,,"",,,,Triceps,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Cable Lateral Raise",,,"",,,,Shoulders,"Arms",
2025-11-12 16:50,2025-11-12 16:50,"Cable Lateral Raise",,,"",,,,Shoulders,"Arms",
